setBiosysID	geneEntrezID
138053	7128
169642	5601
105699	57834
105794	2237
193184	1479
187191	528
105686	5693
105726	4837
106391	6283
160955	8668
160943	147841
117291	25804
161063	2791
106383	26219
106104	10554
105903	6210
149807	858
106147	114899
105904	64061
458	6198
106537	1175
105940	81929
106029	5154
198871	3399
160943	5688
171866	4338
194384	3569
137935	6502
160944	5693
102279	859
137945	4313
316	27034
119548	390154
106347	8823
105951	9416
498	127064
198815	231
83030	7453
198897	4887
116128	7124
106356	301
106034	5140
187227	1432
106386	79132
106198	2538
119558	28234
83122	8351
105739	5717
138051	1432
137941	8061
198855	208
83099	836
460	3624
105797	5710
171867	3117
478	55742
199266	55127
82942	514
106402	7189
161020	134864
105942	6872
474	3549
494	137075
106097	2791
106474	572
119304	8503
102279	3303
106493	2779
105909	26251
83053	2912
187213	207
83092	7855
106393	1147
105837	7398
483	5595
369	2581
138060	387
106196	5315
198782	8882
105977	6230
132956	5331
160134	6288
83053	3350
106148	1109
198885	6464
105921	515
83105	5159
119548	11343
137999	6382
198900	4324
198903	7170
309	54107
198893	1616
161062	548645
137936	6775
83048	63928
198850	1573
119551	2781
198843	10421
137953	23770
445	9491
198853	6217
143700	1780
198915	126
495	6096
383	132158
177876	11097
106392	3656
187098	2033
530	3914
198884	257397
187200	5153
160976	3290
516	929
496	10411
153910	3112
160942	7531
138040	80142
106400	5595
106356	390433
106356	8997
137912	8100
83020	216
83048	8986
116127	51010
528	5595
83073	5648
83080	4792
138560	847
83098	7054
373	38
105747	5715
106196	5515
126909	5499
198805	1021
119550	1902
83068	2811
83067	6464
175229	9669
198756	1786
119533	999
106495	5578
83040	5719
167190	92552
187106	3662
106010	926
187081	5518
153859	7058
105844	10309
105967	6158
106281	1854
153910	653509
83053	3354
199378	54464
106384	6778
511	4747
498	26707
106400	6288
106358	183
494	1495
83111	4193
160976	6307
105968	6205
177876	51068
106547	5111
187103	816
99051	156
160955	6232
105967	6207
106356	387
169354	4773
407	2990
198782	1843
137940	3265
198849	55970
106034	2621
198871	4618
307	2987
83061	1857
105765	991
106351	2250
137940	6093
83103	4691
198759	6261
169348	5290
143700	554
496	5502
105838	5424
83050	7125
106029	3273
343	5226
167325	6400
198787	8802
119560	57835
105801	9702
105977	6147
198915	1571
106158	2
198795	2889
498	143503
160939	5704
167190	51009
106266	158
187212	23198
287	3939
526	3480
82981	60495
193146	6554
137974	1677
83072	3708
82958	51409
105943	2966
105697	1284
502	998
105763	29882
83051	27190
198789	5590
138581	122970
138629	50814
106356	94235
198879	80829
137928	1902
142308	79611
83033	51733
332	26
106034	388
516	9076
106043	1607
83070	7525
187097	79132
161047	59345
193096	7046
132956	10873
105783	5693
144028	2353
198884	10914
187194	57194
198805	1029
137917	5058
106497	5575
105929	2706
105972	1965
83079	53358
137919	5770
193096	8651
491	4775
132956	5105
83098	522
106439	5605
105959	55746
83011	84284
105940	4686
83051	7422
82944	5149
454	7979
187193	2556
106415	919
106355	2246
471	5529
106551	8932
198807	5294
105965	6164
130626	23327
105677	3006
106590	7410
83067	5159
198864	7409
485	3107
198821	7366
198850	3276
161020	10874
138055	5788
83117	1147
82957	4843
198862	5921
160949	661
83042	5106
478	63923
106401	2353
106426	6654
193147	3727
198864	6416
105937	3646
198759	22809
119544	123
105765	10735
154383	481
106337	5290
105984	5437
119548	207
106516	1739
83064	1875
105824	5705
137994	8826
187220	2683
106555	8350
479	1291
198887	5465
106136	10478
106337	7311
160956	8029
512	1173
436	20
187197	26153
106397	51311
193146	6550
123123	8310
119519	103910
119558	6568
106516	6505
106077	6136
105983	81929
106416	920
148661	8218
119548	222545
119550	611
83048	3265
105736	8676
83108	10000
106574	6426
138012	8550
83100	10975
198843	23405
198816	5906
169352	389058
116129	786
106203	11097
83051	3592
187092	3958
138068	6774
167324	1278
82973	6723
198795	53918
198918	4283
137943	801
198759	3487
106356	29933
446	3309
458	5290
106249	9054
132956	10157
144181	51135
198883	6774
106170	6509
187229	1630
187103	960
106510	5699
83113	2535
138629	3157
105921	9377
106146	1582
83115	4318
528	3551
193184	5515
82928	55276
83056	8881
105995	5433
445	5721
106356	799
172847	63036
153910	9146
528	3265
83073	5624
160985	389434
106029	7066
105851	5423
198826	30011
105953	5437
138013	1956
478	10627
105908	3479
83061	5578
450	2169
462	2693
198847	6885
106402	3654
83067	7410
161003	4478
198905	54658
148661	5829
83048	1432
106534	5579
160975	2885
82940	8644
105871	675
530	4149
105968	6122
523	468
106196	2023
83102	5599
106386	3606
137987	207
100063	159
407	1356
83097	2597
105883	4331
83015	55229
160140	11213
169306	196883
106574	6429
475	2033
106439	3667
105922	539
138045	226
537	29851
193096	3716
105739	10197
119548	2846
106074	6201
198846	1734
160957	26281
137984	1778
83051	3588
160976	6579
102181	26056
106048	3920
137949	113
106549	54700
105810	7532
119571	64116
460	3953
83068	7058
187196	85440
106002	1022
428	54600
132956	8566
167325	10113
198862	9846
494	23562
442	5431
161020	552
138020	4303
138022	59339
198817	3033
187193	493
154409	482
531	11186
106156	3990
138058	5594
198806	2516
106366	1813
325	8639
83097	4714
198795	3682
173907	9074
106557	2959
161000	1630
454	5892
96865	1497
83068	1290
106386	11126
160962	55967
498	256144
105782	4999
106358	8862
148661	60
83083	60
83051	5197
106356	390327
106041	2792
106441	7316
198870	4723
105951	6634
105925	2790
105902	2791
198881	5595
173973	5522
456	3304
82974	11181
187097	177
137997	5970
93344	779
106418	23118
101143	2549
106458	4915
83100	7417
106476	2309
169642	240
119548	57580
137941	2353
500	2255
114228	65108
119548	5139
105937	6168
83089	3071
462	3363
137991	145957
105686	5713
187228	8573
350	29926
119550	59340
83087	391196
131126	25824
160971	54659
161020	10850
105897	84296
83077	8503
138020	7532
106230	10113
96864	3717
138080	23468
83110	4893
327	4282
106441	23263
465	8493
119548	7201
138062	7514
137928	6714
105890	5982
105977	4736
82940	1545
344	54490
137997	161882
106356	387748
105897	5982
106502	9886
106136	1384
106444	393
494	7409
193146	28234
105977	6130
83119	6654
117293	784
444	4174
83053	55584
498	81050
83123	3134
512	1385
105903	55676
137998	942
160942	7846
106114	23175
100064	5599
106067	6138
160991	23019
82973	79017
137950	3549
83051	7292
198868	5565
83087	390054
132956	1581
83073	715
160991	5704
119527	55740
105722	7360
169348	7414
148661	999
446	58477
106534	94235
106543	5424
106356	1910
161014	4351
187083	57162
106230	11224
198874	2246
105783	51343
138044	5580
106126	3032
483	5332
106427	2253
198909	2002
193184	51692
463	7709
105905	811
138058	8915
106418	50852
167191	7040
106178	5625
173973	572
505	79602
105966	6137
116128	3447
193147	5595
106346	2261
83100	6647
106503	55114
105933	4646
198765	1814
198857	8660
372	6483
498	346517
106222	8976
105830	51529
187201	5140
198901	3784
105937	7175
193095	5568
515	9020
105943	5439
105660	1869
193184	26986
198781	2692
458	673
428	7378
161032	1136
199378	10436
102279	9744
106391	2353
119548	148
187213	51010
160994	9337
106028	58494
83056	55585
106557	65109
459	5260
119548	351
198886	154
138026	5584
503	109
198795	50509
161059	2786
167191	87
462	6915
106241	84261
456	785
105897	1027
119520	4627
83045	27030
137932	4609
160950	6429
498	219865
83053	2358
161052	6827
187089	3654
187227	5781
366	2686
106502	90627
160976	5264
106330	6928
105996	2961
171868	6510
187196	8357
173907	439996
83062	151636
187108	5566
198874	5747
117293	9254
198784	2475
198779	3551
105727	4257
105945	4331
106427	1975
106502	9322
106343	6654
105825	5698
105771	1027
105778	26271
501	53632
106028	813
83054	902
105897	5424
530	1284
105851	10309
500	5501
425	27294
106386	57506
161034	88
106357	5443
200269	7042
106413	3384
105741	5711
96530	5332
105777	6118
106572	6570
138600	5286
106572	8170
287	5224
478	10000
137955	10193
106503	4952
83070	5881
167325	1388
106549	51497
474	7471
106540	25913
198759	6000
106404	4793
106061	5055
82979	55907
106386	5604
436	154664
524	999
169642	30814
106219	2592
106243	5203
105909	552891
167190	3312
138941	3613
99051	56477
105919	8802
198827	5527
106397	4790
137950	2619
105829	9232
83100	51079
105829	5694
139195	5053
106358	4889
106500	2770
138085	1021
187095	3561
106187	1743
198811	991
200269	3725
83082	6655
83063	6469
187196	3796
187192	23545
106415	3123
119556	5519
189021	23380
137995	1147
193146	3949
198776	2892
161020	552891
105801	5108
83039	4176
160942	10733
138602	5294
482	5588
82933	32
83067	10298
106590	1399
501	808
83111	5605
160976	38
106230	7411
82931	2582
132956	27034
198826	10750
343	2882
83100	1327
161003	7430
161046	801
106430	7249
160941	891
416	760
138010	7048
106459	6199
138001	7249
138013	26018
498	3000
187214	54512
132956	27306
106574	55749
160941	4609
137963	1026
169295	5332
106229	57122
198881	4318
169642	3918
106516	2569
105979	190
198774	7341
83116	1870
198832	3667
125138	1525
161065	6566
160977	54658
83066	4775
187211	5689
137994	2151
106356	1128
99051	3702
83105	208
106196	4190
132956	4524
103421	29947
153352	114
518	51176
105959	65109
83051	282617
161031	1134
106356	120776
138368	8564
106413	925
106021	8905
131226	23417
138027	5608
147795	5054
99051	8517
105981	5917
105808	10426
105940	55749
83039	5985
480	5818
361	10555
483	1453
105686	9861
501	6009
537	57379
106443	9826
105674	56616
106560	1477
154383	6750
160976	4056
105832	6233
106169	5686
106151	134429
500	91807
106387	23118
105970	8669
131126	6342
161072	6583
198886	4991
105699	1544
82956	3030
160947	25920
106438	529
83087	341276
83125	959
198778	7157
137918	51474
106549	51082
83105	6258
198805	5111
106043	9630
160944	10393
106369	2492
137919	5295
82998	219
198913	4609
500	5063
101143	1398
199266	25996
132956	51268
105861	5893
491	5588
106250	8566
106170	56301
137998	55503
138020	7529
138008	928
137912	409
106026	5714
106513	6616
83037	5433
161050	8370
83089	2260
106436	57761
399	29968
83054	1031
83090	5577
106387	57161
160950	5433
518	5291
105960	129401
106387	7334
83109	7157
106510	5685
105996	6883
105937	5094
137960	4214
534	3112
105691	5894
534	8362
83055	50484
105933	8218
83111	572
171868	7512
106572	109
198909	894
106356	7852
106439	387
303	518
289	2539
106574	10946
105897	5719
198795	5062
537	8517
83036	6132
138050	1843
138006	3725
119564	115019
198884	6772
169306	5322
488	3566
160976	253782
106077	25873
137990	23348
198848	5916
106591	3693
106110	3680
106564	5435
137939	3066
187196	161882
83050	5336
142234	6472
137958	5588
105801	5116
169493	7042
106386	10333
105902	2081
106590	4651
106028	94235
187174	6616
105783	1027
82991	5322
93992	4625
169351	894
161012	54344
187182	196883
106145	1581
106572	55117
106357	3362
119559	115019
83056	7428
119571	66035
498	389090
82973	2953
137939	9518
132956	160287
119548	284521
105740	898
106363	1131
106075	3320
523	5294
194385	8694
106398	8767
463	29882
139618	316
495	23291
137919	8312
124832	6427
198795	3908
105697	783
106400	6285
482	10686
198884	10293
106468	196883
307	3614
105952	6632
105765	114791
160992	8741
83072	5331
137943	472
83119	673
105820	1870
119558	57030
106474	1385
148661	399694
198816	2889
83036	6156
106495	3709
160977	51
106590	208
83048	7048
105952	6429
161069	7922
500	8395
105963	4928
83048	994
83114	673
537	7535
83068	3371
106513	59345
106469	108
82992	8681
106358	51083
491	3567
106068	6194
83052	23533
106572	10723
105907	3309
137922	3558
106136	8443
83039	2237
406	8854
106551	7343
198874	5154
531	572
198903	7273
198780	650
198825	6647
187180	107
428	7083
138003	9212
187171	3952
491	11261
106534	2774
106516	1144
160957	10817
138057	6197
83122	8368
83125	958
83098	7386
106034	548645
106067	6230
462	552
137939	2033
105937	11097
105784	5714
130626	3290
476	9723
83051	970
101142	84706
148661	1398
198847	5588
160947	905
501	868
106029	3920
106386	1147
198812	860
105963	23279
106203	23165
198849	5588
198881	5601
106400	351
119548	6344
106550	8968
105741	7314
105837	5429
106534	2562
83111	7184
169348	7525
105739	3364
198786	5695
138071	7525
187218	23193
428	151531
456	2002
167190	64374
143700	1385
105748	1111
106356	23596
105783	7316
106447	11108
106557	6881
187170	139760
131126	5830
462	151
187188	366
173907	3661
105697	1281
105923	2770
406	56603
105977	6176
106496	2780
487	5600
131126	23305
198770	867
502	391013
106026	5720
106485	23385
106263	122622
160948	84172
125136	6633
161048	8346
83091	2002
478	6654
105895	27033
105815	1063
119571	7780
106424	5289
105688	9723
106523	6854
167325	30001
132956	316
105724	6818
160140	257397
198849	9630
83101	5613
106068	6128
138053	4214
106197	278
198852	336
106220	25796
187173	406
82992	1562
106440	5125
198849	2791
105965	8892
82987	8821
105812	10726
498	81168
83065	57715
198770	581
169356	58
169356	6722
132956	134147
490	5595
320	1743
101143	817
106549	8331
106002	902
138576	10965
106013	57122
198901	133522
169351	2597
83100	514
147795	1147
105903	6207
106010	122706
137915	2674
105943	902
137920	5594
106467	801
138062	604
407	2495
105769	993
105765	1781
160939	5687
105679	28988
137912	3958
116129	81
137914	11197
83105	1021
153910	3111
105898	1870
528	3065
105937	54938
106034	5340
106337	5894
198769	3456
83057	6811
187227	57453
171868	1361
425	54579
106409	1401
160949	6618
106463	7529
105911	5315
105769	1869
187211	5715
198864	2549
198765	118442
83117	207
105976	6143
198795	1956
427	221
106261	7134
106199	8908
199266	10885
106196	3795
303	7385
105899	143471
198906	115
83111	5293
132956	3422
83118	7188
467	51272
187196	29127
106439	109
83055	4194
300	3242
82942	9114
198862	9047
138048	367
132956	9061
83059	207
105978	6194
391	3157
83122	3127
83100	3066
105888	6117
105903	6138
198832	123
198831	1244
83053	3351
106380	2786
106229	348995
82974	2645
106553	9014
169345	9611
83118	898
198780	5327
484	710
106199	5261
443	6872
106358	10316
105938	2104
175229	8667
106439	5290
106096	346562
502	26279
105765	11190
138013	7323
138019	9500
106540	8360
198779	408
485	3127
105895	472
138045	5315
132956	1719
160985	1734
198763	4846
106459	6196
106525	60482
83111	1385
161035	2903
537	64421
534	255626
106402	983
106013	4928
169493	2771
138067	1111
106574	1660
106420	5562
83065	23380
83079	3812
119552	7409
83087	401667
137980	3688
106423	5594
462	7433
105937	6096
119534	23705
83102	9114
138063	2769
198832	64900
534	8370
160960	27006
187195	8001
106370	5731
199378	1457
198802	6722
106356	146850
198884	3838
170654	5330
106543	57804
138031	836
198868	200186
198862	10971
122131	5595
105832	246184
456	5319
498	26492
103421	2805
83078	3655
83050	8911
132956	79586
83107	5894
160962	51079
106381	9568
106230	2147
463	699
138602	23396
187200	5136
119540	2782
82926	5236
83113	1855
105983	25920
105940	10949
83060	8717
199378	5822
105765	5714
106160	81567
99051	56288
83086	5319
193096	5970
488	1442
161022	339403
138001	1017
106430	51422
83048	22800
105740	143471
105973	6208
83053	1813
105898	5700
83119	6256
106549	8354
490	5881
105804	995
198801	658
83067	330
105824	4998
83108	1869
106391	3661
83061	54361
470	5534
536	3552
96530	64600
198836	3265
198853	6168
177876	10284
198799	85407
106534	673
105764	10393
83051	657
105861	672
105769	5699
83103	25
137925	5528
138576	641371
100064	6655
169352	1462
83100	1742
460	59067
106441	5599
160976	51109
105937	1024
105902	6128
187193	476
83026	445329
132956	7372
138059	2773
194384	3383
119550	10663
200309	1437
515	50617
83092	5604
198827	5106
83048	6885
83038	391764
83100	513
106387	1432
466	7321
160134	23118
478	5154
187102	3661
99051	6347
132956	55753
83105	1017
106187	2639
169642	2770
83025	766
500	2258
160955	6123
475	8454
460	2920
128760	56477
187083	246330
106150	80765
105740	5718
105783	898
106550	8355
187194	27032
105897	55388
477	8399
198894	4214
83087	390260
122191	6300
106561	5440
106439	3066
106332	6157
169346	8874
198827	80326
198881	9846
198778	1807
105909	6861
105976	6203
83048	782
105963	9883
198849	5141
106439	7311
106501	805
144181	3127
106160	23431
356	55790
83097	5530
106169	1621
198848	2100
83050	7417
83033	1577
106513	1134
187191	155066
102279	409
83095	3329
482	93643
505	10645
106356	341568
83044	5111
106464	5595
152657	1440
198860	506
83079	3683
193146	7363
83086	5578
480	1000
364	50487
137971	5295
83067	29780
137950	2736
198855	148022
445	5701
105700	1591
468	3439
153376	492
198847	7475
198812	1473
344	10720
106384	131873
137976	5604
105765	1163
106550	8341
106383	8383
105937	2103
105977	6227
198774	7040
187103	3665
132956	2523
106391	177
105979	8013
187105	3716
106563	2972
106176	4947
198862	1387
106058	7035
193184	53981
504	2778
105940	9818
105883	5985
160961	5781
105949	2965
106503	3633
138940	5298
441	6166
102181	4914
82935	501
132956	279
83111	596
198840	2165
160950	1478
126909	286151
160955	6193
106328	6135
512	581
106328	6167
138055	925
106352	27006
198879	55534
83110	5335
507	941
167324	4790
406	158835
198807	1026
105825	5709
96864	6362
458	5602
198874	929
474	2736
105767	1019
154383	5566
169347	55502
137936	3123
96865	57192
198860	1345
119550	729230
198845	7249
463	994
498	390155
132956	874
106386	4791
119548	7410
106043	2520
456	9344
187221	10905
518	8503
167325	285126
132956	1312
290	7363
106028	2161
106080	79902
137943	4216
532	3596
106527	4128
138032	53944
138627	3930
83081	5336
459	136
172847	1287
106551	8339
106347	2248
477	23533
119532	1016
105765	10844
119532	1364
198816	7145
169347	1487
167191	23236
106230	1967
160991	6633
373	55902
106503	58480
83083	103910
105748	5685
160939	5707
83100	4712
105765	11130
138034	9630
106035	2811
83092	2773
137974	4926
132956	4143
106495	5137
490	3689
193095	114
100064	6272
160976	6576
441	6217
125136	3178
198861	3358
106439	4792
198844	25759
106160	55330
106028	3635
105950	1022
456	59285
105810	1778
198759	2697
106044	3709
106028	4099
160971	54579
96864	2784
83053	2567
137920	8797
161043	1742
160999	7222
105901	5686
161057	4833
102181	83737
139210	883
106540	5426
137917	2885
105726	191
187087	57162
177876	10556
83080	5293
106540	8346
198806	902
106386	4067
199378	10528
161063	2788
119548	2245
106169	117247
475	387
83038	2960
509	4696
105808	114791
106439	4168
82989	1607
160944	5690
160976	10087
106556	2068
105787	5715
119543	5007
83122	8354
175229	22985
106263	9154
106495	801
83114	1029
193095	483
106176	23198
138039	207
105903	55770
105899	5718
83053	3061
137918	57662
106034	7066
82993	9415
198885	6776
452	6119
198789	8321
187183	2790
198825	5052
138020	5591
106057	2153
83048	5322
105982	80222
105973	6231
119523	10371
456	7040
491	925
461	5291
119548	10672
83095	3458
82987	23236
153910	23673
105961	22916
102181	28964
105788	5696
82998	98
105884	6118
83100	90993
454	4361
482	11336
370	10331
476	2773
496	3845
427	2954
106400	6196
169348	2885
106380	59345
106343	8074
83048	5159
147795	207
106169	5720
105783	5719
114229	53632
106516	2744
198912	5730
106419	523
105897	7316
198825	114112
105909	1803
105835	5698
105897	5690
106475	2932
105700	1580
198805	5558
169351	4830
119519	4627
198774	4092
106420	30849
160138	1849
138023	8575
83054	27127
148660	5158
83085	5906
106356	5734
106356	7477
198811	896
105907	3484
106540	65057
83031	2944
82974	54657
106404	8517
137932	8554
481	88
137917	4846
198826	6714
96866	136
138042	995
153910	55176
436	94160
160988	5122
142423	23305
130626	8503
504	81029
106400	5515
106534	5894
106160	8546
83056	7328
471	8326
82944	7498
509	5532
106074	6164
170654	5293
105812	84643
169642	391013
106467	5567
105940	2965
83060	11213
132956	4830
83074	925
160951	10914
105808	5577
198759	808
83072	108
105831	5702
105741	5717
198909	8517
82934	3033
83058	3446
193147	55423
200309	3458
198782	9712
105765	10142
106563	5440
105902	2788
160969	5829
106391	7316
453	6117
105796	23198
160942	4331
106077	6228
105743	5685
106263	51292
106356	392391
122191	3569
83060	3556
83051	7046
82931	3098
358	26229
106559	51692
119519	10371
160994	10605
198870	4726
82994	8879
106230	2677
198886	3354
83113	6469
138002	5295
138072	23607
161053	6749
198862	51466
83068	3912
83095	3123
106510	5702
187193	148229
456	9261
187106	3394
105801	80184
132956	54107
106169	2806
106028	3684
198877	355
82929	219
83048	1848
482	207
105897	5427
194324	949
198861	3361
187189	2787
160991	5684
177876	8761
106204	10165
106261	103910
83067	7094
106196	6514
160943	84515
83098	27429
160948	8294
105976	6189
105766	1021
106493	5576
106383	127069
161020	4295
119541	5331
83091	3708
119530	5063
175229	57510
106002	5439
106356	26716
119533	1003
364	81490
478	64098
106015	23511
82960	218
106014	7514
506	80201
106122	3033
105881	55775
106110	3691
83105	3911
137974	7150
173907	3665
106503	8874
130590	5170
198832	6695
83105	367
161061	51764
105978	6157
106534	1741
83090	51422
187194	51761
83079	7535
105937	6142
82949	1491
106513	2892
153859	523
105901	51053
509	4719
106028	9927
106356	1815
106536	9463
198806	5728
105907	467
106553	267004
139145	7915
105808	7283
105797	143471
106346	10817
106241	10576
105897	5713
82930	8776
175229	10248
106386	947
125136	9129
198784	5607
482	84552
187196	3799
106418	4790
106041	2784
137912	3065
303	529
198880	716
83071	22808
105655	355
119559	51296
137985	2280
83081	10892
126909	9700
198832	1649
137961	6714
105744	122706
83089	3678
169295	5644
137959	898
370	11041
504	2775
83089	54434
152665	7124
105770	5686
105902	1663
161012	5277
456	63928
106404	4790
106561	4782
138036	5599
198759	5588
122131	3551
82942	517
169355	10096
132956	55224
105984	23279
187097	3442
160138	5602
533	3446
106427	57521
343	2687
307	471
137927	55738
139464	594
161030	1144
187227	2534
167324	3909
466	54926
301	412
160140	3636
83065	27289
160993	51013
83112	3845
106386	5289
198799	22943
83039	5982
106196	280
488	595
106427	5296
105820	5689
137940	998
456	10369
138013	273
93992	779
161000	1793
106572	1317
137931	2776
106459	6774
105960	4927
83109	207
187092	1650
106444	23370
106111	338
198855	29110
138032	2932
105770	5700
126909	815
105938	10062
106343	5781
198849	9495
534	3118
106516	23236
121494	27091
137924	25759
153352	112
193328	1478
106564	55814
138623	6307
193096	5608
105968	6188
498	343563
105824	5001
106034	3932
187104	4940
83049	5747
105898	5422
83061	6500
83068	1605
116128	23586
105906	9797
137938	4602
106510	5688
104488	160287
105688	7903
161020	9934
106062	284
193184	140886
83053	2563
106054	54518
458	5293
83108	9459
106249	23057
82944	2987
533	7038
123036	3251
119548	5136
198795	1286
480	1272
481	25945
105812	23421
173907	5291
187199	10681
106461	5600
198769	8600
106356	390144
161020	4923
102181	1436
498	810
119559	6553
198909	8915
144028	7099
106383	26737
199378	54913
137991	5290
476	3984
132956	51477
105937	7453
83100	6648
83067	207
198855	5595
291	7167
187097	7316
106050	1675
106356	135924
83064	10468
153376	808
187216	8742
200269	3109
187103	3459
474	5567
198884	8767
105937	5469
500	2252
466	8454
137914	23385
106398	257397
460	55540
316	35
106518	1103
142234	2356
198860	1353
137939	64326
114228	56848
106343	2246
96866	100137049
83073	718
106013	9883
194385	948
169493	7099
83077	3445
106170	81539
198774	10664
516	1499
137933	383
83100	1639
106590	8976
83051	51561
187094	3636
105902	3486
106418	5588
105937	9972
494	5603
106019	2534
83080	3458
132956	51763
83071	57644
137960	6850
106459	84335
153910	3115
105883	6117
198765	59352
161043	548645
142373	23743
83031	2940
137915	9260
138031	1437
83100	9167
83054	8379
470	8837
368	8399
105873	5893
198906	6000
105648	10213
138044	2002
160950	5431
143631	359
106525	6616
102181	84313
83102	5600
83105	7473
105902	5908
106534	3762
83097	5534
119569	57030
153910	6441
82942	7381
106471	113
83037	11128
323	95
119531	2817
116127	4850
106574	10949
106020	3932
187211	5695
187082	7311
515	4792
105722	23169
147560	496
93344	782
106169	55089
105794	5557
106328	3642
105919	6392
83097	4717
105998	5431
106549	8932
82957	223
83071	93643
125138	841
169355	999
106476	208
106169	6533
137941	3458
459	85366
83083	1003
383	81888
82997	8705
105921	1351
175229	10460
106561	9330
106471	5566
119550	431704
83083	5829
106534	1134
106276	93034
83036	6130
105771	5684
187104	3446
161036	3265
106195	196743
106230	6203
106552	5595
105897	5925
105866	472
106024	920
83056	331
106356	9475
383	84693
82952	1738
105943	5431
198860	4731
137998	10125
105984	4928
106572	283652
106097	2788
106028	3661
106096	51085
106036	1278
523	3265
83071	9218
83118	842
106230	55294
119544	23179
83004	3939
119544	9612
106591	779
187202	6786
106396	3146
106250	93100
106067	6130
428	221223
106388	3551
106165	2495
173973	3716
106358	10663
198756	275
105971	1981
106160	2512
83089	8503
106574	5430
106385	7529
106288	7378
138073	9611
83087	26492
161063	54331
105691	5605
137975	9971
169642	3108
132956	27349
83070	6591
83096	3110
83086	10672
105685	122706
119548	26659
105765	5528
83056	9820
119559	10568
119304	113
505	2181
194385	84649
167324	7850
466	3093
288	8801
466	6923
106387	4214
83087	390157
106160	6714
106146	8647
132956	3705
106549	9015
106516	6571
198842	5159
101143	4908
523	3551
198885	2185
325	60487
169356	6550
160140	6464
462	5026
106170	6520
125138	942
138024	25805
198849	112
105801	11116
167325	3320
106356	390167
83048	9252
160943	5685
106003	6923
198821	7363
105973	6122
102181	84364
373	3948
106288	51251
102181	4233
138032	4040
106028	6678
534	9555
105812	220134
167190	581
471	11211
198906	109
123151	2597
477	5594
119553	940
106281	30833
83060	5577
105969	8668
161072	116085
105833	5719
518	1630
119304	5566
161066	25800
105937	7407
99052	7805
83098	4708
83069	3107
124833	29110
301	6718
477	5880
119304	5613
198843	6428
106359	1238
198756	10840
142383	8564
106357	6754
83065	5998
106230	9349
194324	5406
143700	9230
198765	8392
119539	2782
175229	728343
83094	5599
137969	183
96865	8722
106358	58191
138031	3678
142246	4706
83121	3452
105890	2072
161014	85365
106387	6885
119550	2921
106354	2251
105867	10111
153910	7280
82940	3291
160976	10715
198893	3265
137960	3690
137979	8204
83050	779
119558	28231
106551	3015
106115	2180
138085	8031
198795	6725
137926	5149
132956	440567
138026	60412
161025	25802
106265	3251
318	587
105984	5440
105999	6875
105945	5430
137924	7422
160134	4791
137939	8797
198874	5063
138053	8717
187212	10213
119548	51738
143700	1783
83115	1613
106356	390084
105765	1063
527	3576
187083	3654
82942	4706
106196	5106
169350	3718
105834	8697
105976	6209
106200	23279
198881	6654
106359	6387
106419	53358
106161	9632
198860	6391
138018	4773
106160	10484
83048	3554
485	4802
100064	10019
138053	9530
83081	5881
83071	58498
106036	5291
105952	5439
105960	10921
106396	1846
106050	29106
309	5557
105902	2688
460	6352
160943	51053
198886	6010
193184	8761
106419	3265
106518	7054
106028	5908
83050	11261
106401	3656
169493	3109
461	51763
198767	958
106254	55229
105937	6872
138039	6258
198816	5608
138057	801
105962	8021
198886	5724
105812	7514
160958	2249
122131	330
132956	245972
83078	290
137938	5295
106384	5327
83108	7043
93992	10975
138071	6772
105952	55749
106043	10887
105941	6877
456	7850
198779	4914
83124	3119
106142	4597
106518	6616
137912	10284
83053	728
106036	7409
106077	6125
198849	2783
119558	9187
137945	4035
137974	56616
198879	5664
119548	6387
82942	51606
171868	1289
106062	482
83051	7133
105972	1968
106383	284532
106004	2965
106329	2255
105826	10213
83030	54938
105897	632
105765	7277
161070	6531
199266	55651
106203	10762
83020	54657
119558	5002
119548	338755
138022	5170
105969	6209
106067	6181
105833	10393
524	6257
106010	129401
153859	7060
83056	8925
198846	55829
198907	5535
536	3804
373	5162
527	4609
198774	1387
106015	23279
132956	23382
138055	5777
83021	3052
106053	7450
137941	1437
106003	5437
105903	6218
106242	10574
83080	5063
106424	2252
106356	8390
105942	2962
198785	9249
137916	6502
169350	3672
83054	10971
477	5290
161018	5373
198807	8660
494	2909
137979	7448
126872	816
144027	477
193147	126014
105825	8454
116129	6444
198803	5610
481	6615
187107	5770
106485	5663
83111	3480
198845	8660
132956	5431
169347	84441
105739	29945
83080	5894
161020	113091
105699	1593
160957	8660
132956	3419
169642	6300
105685	5718
187196	91768
137958	112
105970	6233
198795	1793
83104	71
83082	8503
105950	25920
106337	55824
137925	1647
105815	699
371	53947
106459	23239
161003	4684
137933	3586
193096	7048
105766	1871
106356	5170
82946	955
106358	3060
161050	8294
198795	7094
105650	841
161020	153
93992	775
105952	5725
138067	5599
83053	1129
170654	478
106165	1785
161020	6363
105743	5693
106456	135
106356	2826
160991	4927
198883	6777
106251	9446
198897	5540
83032	1553
160134	6285
105721	2730
512	5433
83031	1109
106028	3066
105937	8893
83053	4160
106356	2840
83119	5336
105973	6205
198869	5028
198845	6722
498	5613
105788	5702
105933	1211
198834	6237
106443	57449
137931	8879
460	6366
105903	6158
105902	6217
479	2811
425	1558
161003	6331
198885	1432
161014	29925
117293	781
177876	94026
119571	29988
